town,latitude,longitude
吉安鄉,23.9593747,121.5711112
吉安鄉,23.9589103,121.5702766
吉安鄉,23.9586562,121.5697689
吉安鄉,23.9585296,121.5694655
吉安鄉,23.9584658,121.569324
花蓮市,23.9855262,121.6208496
花蓮市,23.9848347,121.6202873
花蓮市,23.9842747,121.6197966
花蓮市,23.9840614,121.6196193
花蓮市,23.9838401,121.6194354
花蓮市,23.9836422,121.6192709
花蓮市,23.9834341,121.6190979
花蓮市,23.9832422,121.6189321
花蓮市,23.9830129,121.6187382
花蓮市,23.9827315,121.6184937
花蓮市,23.9826435,121.6184172
花蓮市,23.9825452,121.6183331
花蓮市,23.9821888,121.618062
花蓮市,23.9820559,121.6178558
花蓮市,23.9820416,121.6177586
花蓮市,23.9820741,121.6175536
花蓮市,23.9821322,121.6173006
花蓮市,23.9822114,121.6169051
花蓮市,23.9822881,121.6165545
花蓮市,23.9822971,121.616356
花蓮市,23.9822691,121.6161744
花蓮市,23.9821816,121.6157703
花蓮市,23.982121,121.6153201
花蓮市,23.9820978,121.6149182
花蓮市,23.9820723,121.6146143
花蓮市,23.9820771,121.6143895
花蓮市,23.9820817,121.6141312
花蓮市,23.982087,121.6139217
新城鄉,24.0406179,121.6034265
新城鄉,24.0398148,121.6037136
新城鄉,24.0395276,121.6038162
新城鄉,24.0388618,121.6040158
新城鄉,24.0149403,121.610637
新城鄉,24.0146973,121.6105612
新城鄉,24.0135965,121.6100583
新城鄉,24.023011,121.6081597
新城鄉,24.022899,121.6081567
新城鄉,24.0228133,121.6081691
新城鄉,24.0226752,121.6082096
新城鄉,24.0221657,121.6083905
新城鄉,24.0218564,121.6085242
新城鄉,24.0213028,121.608737
新城鄉,24.0208338,121.6089173
新城鄉,24.0200404,121.6092223
新城鄉,24.0186739,121.6097357
新城鄉,24.0175117,121.6102119
新城鄉,24.0167272,121.6104953
新城鄉,24.0164859,121.6105718
新城鄉,24.0162987,121.610627
新城鄉,24.016088,121.6106699
新城鄉,24.0159963,121.6106865
新城鄉,24.0158253,121.6107041
新城鄉,24.0156022,121.6107175
新城鄉,24.0155366,121.6107163
新城鄉,24.0154582,121.6107178
新城鄉,24.0151585,121.6106892
新城鄉,24.0150534,121.6106723
吉安鄉,23.9416267,121.5452886
吉安鄉,23.9413198,121.5449235
吉安鄉,23.940574,121.5440732
吉安鄉,23.9399511,121.5433715
吉安鄉,23.9391486,121.5424811
光復鄉,23.6537859,121.4177037
光復鄉,23.6529076,121.4174234
光復鄉,23.6522712,121.417249
光復鄉,23.6511762,121.4168759
光復鄉,23.6509721,121.4168163
光復鄉,23.6505732,121.4167578
光復鄉,23.6477661,121.4159864
光復鄉,23.6470094,121.4157651
光復鄉,23.6456742,121.4153886
鳳林鎮,23.6991724,121.4110675
鳳林鎮,23.698158,121.4104339
鳳林鎮,23.6977242,121.4101019
